Current,Voltage,Ah Out,Cumulative Actual Disch Ah,Power,Remaining Capacity,Time to Depletion,type,capacity,charged,discharge_rate,discharge_ratio
5.44,12.51,0.0906666666666666,3.0972918333333315,68.0544,81.90270816666667,54200.32158088235,b5,85.0,85.0,0.4348520835449974,0.0010666666541176465
5.44,12.51,0.0906666666666666,3.187958499999998,68.0544,81.8120415,54140.32158088235,b5,85.0,85.0,0.4348520835449974,0.0010666666541176465
7.87,12.46,0.1311666666666666,3.319125166666665,98.0602,81.68087483333333,37363.55138500635,b5,85.0,85.0,0.631621137109058,0.0015431372367474042
8.95,12.41,0.1491666666666666,3.468291833333331,111.0695,81.53170816666668,32794.87702793297,b5,85.0,85.0,0.7211925285098687,0.0017549019401384076
8.95,12.4,0.1491666666666666,3.6174584999999975,110.98,81.3825415,32734.87702793296,b5,85.0,85.0,0.7217741353407955,0.0017549019401384076
8.95,12.4,0.1491666666666666,3.766625166666664,110.98,81.23337483333333,32674.87702793296,b5,85.0,85.0,0.7217741353407955,0.0017549019401384076
8.95,12.4,0.1491666666666666,3.9157918333333304,110.98,81.08420816666667,32614.87702793296,b5,85.0,85.0,0.7217741353407955,0.0017549019401384076
8.95,12.4,0.1491666666666666,4.064958499999997,110.98,80.9350415,32554.87702793296,b5,85.0,85.0,0.7217741353407955,0.0017549019401384076
8.95,12.4,0.1491666666666666,4.214125166666664,110.98,80.78587483333334,32494.87702793296,b5,85.0,85.0,0.7217741353407955,0.0017549019401384076
25.87,12.12,0.4311666666666667,4.645291833333331,313.5444,80.35470816666667,11181.946246617705,b5,85.0,85.0,2.134488272731991,0.005072548959930797
24.24,12.11,0.4039999999999999,5.0492918333333305,293.54639999999995,79.95070816666667,11873.867549504952,b5,85.0,85.0,2.0016513623739587,0.004752941120553633
11.65,12.35,0.1941666666666666,5.243458499999997,143.8775,79.7565415,24645.798231759654,b5,85.0,85.0,0.9433197616745134,0.0022843136986159165
11.65,12.33,0.1941666666666666,5.437625166666664,143.6445,79.56237483333334,24585.798231759654,b5,85.0,85.0,0.9448498828183388,0.0022843136986159165
11.65,12.33,0.1941666666666666,5.631791833333331,143.6445,79.36820816666668,24525.798231759654,b5,85.0,85.0,0.9448498828183388,0.0022843136986159165
11.65,12.33,0.1941666666666666,5.825958499999998,143.6445,79.1740415,24465.798231759654,b5,85.0,85.0,0.9448498828183388,0.0022843136986159165
11.65,12.32,0.1941666666666666,6.020125166666665,143.52800000000002,78.97987483333334,24405.798231759654,b5,85.0,85.0,0.9456168063622723,0.0022843136986159165
19.63,12.17,0.3271666666666666,6.3472918333333315,238.8971,78.65270816666667,14424.337717778912,b5,85.0,85.0,1.6129826119159727,0.0038490195625605537
19.63,12.17,0.3271666666666666,6.674458499999998,238.8971,78.3255415,14364.33771777891,b5,85.0,85.0,1.6129826119159727,0.0038490195625605537
19.63,12.16,0.3271666666666666,7.001625166666665,238.7008,77.99837483333333,14304.33771777891,b5,85.0,85.0,1.614309077770635,0.0038490195625605537
19.63,12.16,0.3271666666666666,7.328791833333332,238.7008,77.67120816666667,14244.337717778912,b5,85.0,85.0,1.614309077770635,0.0038490195625605537
21.35,12.12,0.3558333333333333,7.684625166666665,258.762,77.31537483333334,13036.784515222482,b5,85.0,85.0,1.7615510097730194,0.004186274460553634
21.35,12.11,0.3558333333333333,8.040458499999998,258.5485,76.9595415,12976.784515222482,b5,85.0,85.0,1.7630056347641923,0.004186274460553634
5.46,12.4,0.091,8.131458499999997,67.70400000000001,76.8685415,50682.55483516484,b5,85.0,85.0,0.44032254513527863,0.001070588222698962
5.46,12.45,0.091,8.222458499999997,67.97699999999999,76.7775415,50622.55483516483,b5,85.0,85.0,0.4385541816422345,0.001070588222698962
5.46,12.45,0.091,8.313458499999996,67.97699999999999,76.6865415,50562.55483516484,b5,85.0,85.0,0.4385541816422345,0.001070588222698962
5.46,12.45,0.091,8.404458499999995,67.97699999999999,76.59554150000001,50502.55483516484,b5,85.0,85.0,0.4385541816422345,0.001070588222698962
5.46,12.46,0.091,8.495458499999994,68.0316,76.5045415,50442.55483516484,b5,85.0,85.0,0.43820221202229437,0.001070588222698962
24.63,12.08,0.4105,8.905958499999995,297.5304,76.0940415,11122.149792935446,b5,85.0,85.0,2.0389071159845105,0.004829411707889274
24.63,12.06,0.4105,9.316458499999996,297.0378,75.6835415,11062.149792935446,b5,85.0,85.0,2.0422883878699514,0.004829411707889274
24.63,12.05,0.4105,9.726958499999997,296.7915,75.2730415,11002.149792935446,b5,85.0,85.0,2.043983232864462,0.004829411707889274
24.63,12.04,0.4105,10.137458499999996,296.54519999999997,74.8625415,10942.149792935445,b5,85.0,85.0,2.0456808932158728,0.004829411707889274
24.63,12.03,0.4105,10.547958499999998,296.29889999999995,74.4520415,10882.149792935445,b5,85.0,85.0,2.047381375945023,0.004829411707889274
24.63,12.02,0.4105,10.9584585,296.0526,74.0415415,10822.149792935445,b5,85.0,85.0,2.0490846880961158,0.004829411707889274
15.2,12.19,0.2533333333333333,11.211791833333333,185.288,73.78820816666666,17476.154565789475,b5,85.0,85.0,1.2469236056666444,0.002980392121799308
15.2,12.2,0.2533333333333333,11.465125166666668,185.43999999999997,73.53487483333333,17416.154565789475,b5,85.0,85.0,1.2459015372211855,0.002980392121799308
15.2,12.2,0.2533333333333333,11.7184585,185.43999999999997,73.2815415,17356.154565789475,b5,85.0,85.0,1.2459015372211855,0.002980392121799308
15.2,12.2,0.2533333333333333,11.971791833333334,185.43999999999997,73.02820816666667,17296.154565789475,b5,85.0,85.0,1.2459015372211855,0.002980392121799308
1.57,12.21,0.0261666666666666,11.9979585,19.1697,73.0020415,167393.21617834395,b5,85.0,85.0,0.1285831180521607,0.00030784313363321726
1.57,12.21,0.0261666666666666,12.024125166666668,19.1697,72.97587483333334,167333.21617834395,b5,85.0,85.0,0.1285831180521607,0.00030784313363321726
1.57,12.21,0.0261666666666666,12.050291833333334,19.1697,72.94970816666667,167273.21617834392,b5,85.0,85.0,0.1285831180521607,0.00030784313363321726
1.57,12.21,0.0261666666666666,12.0764585,19.1697,72.9235415,167213.21617834392,b5,85.0,85.0,0.1285831180521607,0.00030784313363321726
15.85,12.21,0.2641666666666666,12.340625166666667,193.5285,72.65937483333333,16503.07567192429,b5,85.0,85.0,1.2981161918004755,0.0031078431006920414
15.85,12.18,0.2641666666666666,12.604791833333334,193.053,72.39520816666666,16443.07567192429,b5,85.0,85.0,1.3013135220596452,0.0031078431006920414
15.85,12.18,0.2641666666666666,12.8689585,193.053,72.1310415,16383.075671924287,b5,85.0,85.0,1.3013135220596452,0.0031078431006920414
14.3,12.23,0.2383333333333333,13.107291833333331,174.889,71.89270816666667,18098.863594405593,b5,85.0,85.0,1.1692558324402427,0.0028039215356401386
14.3,12.2,0.2383333333333333,13.345625166666666,174.46,71.65437483333334,18038.863594405593,b5,85.0,85.0,1.1721310514646681,0.0028039215356401386
14.3,12.2,0.2383333333333333,13.5839585,174.46,71.4160415,17978.863594405597,b5,85.0,85.0,1.1721310514646681,0.0028039215356401386
14.3,12.19,0.2383333333333333,13.822291833333331,174.317,71.17770816666666,17918.863594405593,b5,85.0,85.0,1.1730926026995405,0.0028039215356401386
5.48,12.37,0.0913333333333333,13.913625166666666,67.7876,71.08637483333334,46699.078357664235,b5,85.0,85.0,0.4430072398539015,0.0010745097912802765
5.48,12.4,0.0913333333333333,14.0049585,67.95200000000001,70.9950415,46639.07835766423,b5,85.0,85.0,0.4419354482310123,0.0010745097912802765
5.48,12.4,0.0913333333333333,14.096291833333332,67.95200000000001,70.90370816666666,46579.07835766423,b5,85.0,85.0,0.4419354482310123,0.0010745097912802765
5.48,12.41,0.0913333333333333,14.187625166666663,68.00680000000001,70.81237483333334,46519.078357664235,b5,85.0,85.0,0.44157933589207615,0.0010745097912802765
5.48,12.41,0.0913333333333333,14.278958499999998,68.00680000000001,70.7210415,46459.07835766423,b5,85.0,85.0,0.44157933589207615,0.0010745097912802765
19.13,12.12,0.3188333333333333,14.597791833333332,231.8556,70.40220816666667,13248.716644014636,b5,85.0,85.0,1.578382708054232,0.003750980348027682
19.13,12.1,0.3188333333333333,14.916625166666666,231.473,70.08337483333334,13188.71664401464,b5,85.0,85.0,1.580991604876727,0.003750980348027682
19.13,12.09,0.3188333333333333,15.2354585,231.28169999999997,69.7645415,13128.71664401464,b5,85.0,85.0,1.5822992901323996,0.003750980348027682
19.13,12.09,0.3188333333333333,15.554291833333334,231.28169999999997,69.44570816666666,13068.716644014636,b5,85.0,85.0,1.5822992901323996,0.003750980348027682
19.13,12.08,0.3188333333333333,15.873125166666668,231.0904,69.12687483333333,13008.716644014636,b5,85.0,85.0,1.583609140429707,0.003750980348027682
4.93,12.37,0.0821666666666666,15.955291833333334,60.98409999999999,69.04470816666667,50418.04247464504,b5,85.0,85.0,0.39854483439411204,0.000966666655294117
4.93,12.4,0.0821666666666666,16.0374585,61.132,68.9625415,50358.04247464503,b5,85.0,85.0,0.39758061309833764,0.000966666655294117
7.5,12.33,0.125,16.1624585,92.475,68.8375415,33042.01992,b5,85.0,85.0,0.6082724567500035,0.0014705882179930799
7.5,12.33,0.125,16.2874585,92.475,68.7125415,32982.01992,b5,85.0,85.0,0.6082724567500035,0.0014705882179930799
7.5,12.33,0.125,16.4124585,92.475,68.5875415,32922.01992,b5,85.0,85.0,0.6082724567500035,0.0014705882179930799
7.5,12.33,0.125,16.5374585,92.475,68.4625415,32862.01992,b5,85.0,85.0,0.6082724567500035,0.0014705882179930799
1.57,12.34,0.0261666666666666,16.563625166666665,19.3738,68.43637483333333,156924.17159235667,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.57,12.34,0.0261666666666666,16.58979183333333,19.3738,68.41020816666668,156864.1715923567,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.57,12.34,0.0261666666666666,16.615958499999994,19.3738,68.38404150000001,156804.17159235672,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.57,12.34,0.0261666666666666,16.64212516666666,19.3738,68.35787483333334,156744.1715923567,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.57,12.34,0.0261666666666666,16.668291833333324,19.3738,68.33170816666667,156684.1715923567,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.57,12.34,0.0261666666666666,16.69445849999999,19.3738,68.3055415,156624.1715923567,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.57,12.34,0.0261666666666666,16.720625166666654,19.3738,68.27937483333335,156564.17159235672,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.56,12.34,0.026,16.746625166666654,19.2504,68.25337483333334,157507.78807692308,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.56,12.34,0.026,16.772625166666653,19.2504,68.22737483333334,157447.7880769231,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.57,12.34,0.0261666666666666,16.79879183333332,19.3738,68.20120816666667,156384.9359235669,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.57,12.34,0.0261666666666666,16.824958499999983,19.3738,68.17504150000002,156324.93592356693,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.56,12.34,0.026,16.850958499999983,19.2504,68.14904150000001,157267.01884615386,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.57,12.34,0.0261666666666666,16.877125166666648,19.3738,68.12287483333336,156205.31808917204,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.56,12.34,0.026,16.903125166666648,19.2504,68.09687483333335,157146.63423076924,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.56,12.34,0.026,16.929125166666648,19.2504,68.07087483333335,157086.63423076927,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.56,12.34,0.026,16.955125166666647,19.2504,68.04487483333335,157026.63423076927,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.56,12.34,0.026,16.981125166666647,19.2504,68.01887483333336,156966.63423076927,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.56,12.34,0.026,17.007125166666647,19.2504,67.99287483333336,156906.6342307693,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.56,12.34,0.026,17.033125166666647,19.2504,67.96687483333335,156846.63423076927,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.56,12.34,0.026,17.059125166666647,19.2504,67.94087483333335,156786.63423076927,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.57,12.34,0.0261666666666666,17.08529183333331,19.3738,67.91470816666668,155727.99324840767,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.56,12.34,0.026,17.11129183333331,19.2504,67.88870816666669,156666.24961538467,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.56,12.34,0.026,17.13729183333331,19.2504,67.86270816666669,156606.24961538467,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.57,12.34,0.0261666666666666,17.163458499999976,19.3738,67.83654150000002,155548.75757961787,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.57,12.34,0.0261666666666666,17.18962516666664,19.3738,67.81037483333336,155488.7575796179,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.56,12.34,0.026,17.21562516666664,19.2504,67.78437483333336,156425.48038461542,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.57,12.34,0.0261666666666666,17.241791833333306,19.3738,67.75820816666669,155369.139745223,b5,85.0,85.0,0.1272285148113035,0.00030784313363321726
1.56,12.34,0.026,17.267791833333305,19.2504,67.7322081666667,156305.09576923083,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
1.56,12.34,0.026,17.293791833333305,19.2504,67.7062081666667,156245.09576923083,b5,85.0,85.0,0.12641814210549904,0.00030588234934256057
12.97,12.25,0.2161666666666666,17.50995849999997,158.88250000000002,67.49004150000003,18732.77944487279,b5,85.0,85.0,1.0587754237734348,0.0025431372249826987
12.98,12.23,0.2163333333333333,17.726291833333306,158.74540000000002,67.2737081666667,18658.347411402163,b5,85.0,85.0,1.0613245248303742,0.0025450980092733564
13.0,12.22,0.2166666666666666,17.94295849999997,158.86,67.05704150000003,18569.64226153847,b5,85.0,85.0,1.0638297001776023,0.002549019577854671
13.0,12.22,0.2166666666666666,18.159625166666636,158.86,66.84037483333336,18509.64226153847,b5,85.0,85.0,1.0638297001776023,0.002549019577854671
12.99,12.21,0.2165,18.376125166666636,158.6079,66.62387483333336,18463.891408775988,b5,85.0,85.0,1.063881976750043,0.0025470587935640145
13.01,12.21,0.2168333333333333,18.59295849999997,158.8521,66.40704150000003,18375.507255956967,b5,85.0,85.0,1.065519978253892,0.0025509803621453285
17.16,12.11,0.286,18.87895849999997,207.8076,66.12104150000003,13871.547167832174,b5,85.0,85.0,1.4170106179181985,0.0033647058427681664
15.21,12.15,0.2535,19.13245849999997,184.8015,65.86754150000003,15589.95065088758,b5,85.0,85.0,1.2518517488187861,0.002982352906089966
15.24,12.15,0.254,19.38645849999997,185.166,65.61354150000003,15499.26177165355,b5,85.0,85.0,1.2543208844180342,0.0029882352589619384
15.24,12.15,0.254,19.640458499999973,185.166,65.35954150000003,15439.261771653551,b5,85.0,85.0,1.2543208844180342,0.0029882352589619384
15.23,12.14,0.2538333333333333,19.894291833333305,184.8922,65.10570816666669,15389.399172685493,b5,85.0,85.0,1.2545303744208918,0.0029862744746712803
15.23,12.13,0.2538333333333333,20.14812516666664,184.7399,64.85187483333337,15329.399172685497,b5,85.0,85.0,1.2555646120721673,0.0029862744746712803
1.57,12.13,0.0261666666666666,20.174291833333303,19.0441,64.8257081666667,148644.93592356695,b5,85.0,85.0,0.1294311517369207,0.00030784313363321726
1.57,12.13,0.0261666666666666,20.200458499999968,19.0441,64.79954150000003,148584.93592356695,b5,85.0,85.0,0.1294311517369207,0.00030784313363321726
1.56,12.13,0.026,20.226458499999968,18.9228,64.77354150000004,149477.40346153852,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.57,12.13,0.0261666666666666,20.252625166666633,19.0441,64.74737483333337,148465.31808917204,b5,85.0,85.0,0.1294311517369207,0.00030784313363321726
1.56,12.13,0.026,20.278625166666632,18.9228,64.72137483333337,149357.01884615392,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.56,12.13,0.026,20.304625166666632,18.9228,64.69537483333337,149297.01884615395,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.57,12.13,0.0261666666666666,20.330791833333297,19.0441,64.6692081666667,148286.08242038224,b5,85.0,85.0,0.1294311517369207,0.00030784313363321726
1.56,12.13,0.026,20.356791833333297,18.9228,64.64320816666671,149176.63423076933,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.56,12.13,0.026,20.382791833333297,18.9228,64.6172081666667,149116.6342307693,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.56,12.13,0.026,20.408791833333296,18.9228,64.5912081666667,149056.6342307693,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.56,12.13,0.026,20.434791833333296,18.9228,64.56520816666671,148996.63423076933,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.56,12.13,0.026,20.460791833333296,18.9228,64.5392081666667,148936.6342307693,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.56,12.13,0.026,20.486791833333296,18.9228,64.5132081666667,148876.6342307693,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.57,12.13,0.0261666666666666,20.51295849999996,19.0441,64.48704150000003,147868.3754140128,b5,85.0,85.0,0.1294311517369207,0.00030784313363321726
1.56,12.13,0.026,20.53895849999996,18.9228,64.46104150000004,148756.24961538467,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.56,12.13,0.026,20.56495849999996,18.9228,64.43504150000004,148696.2496153847,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.56,12.13,0.026,20.59095849999996,18.9228,64.40904150000004,148636.2496153847,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
9.0,12.29,0.15,20.74095849999996,110.61,64.25904150000004,25703.616600000016,b5,85.0,85.0,0.7323026255246033,0.0017647058615916957
9.0,12.22,0.15,20.890958499999957,109.98,64.10904150000005,25643.61660000002,b5,85.0,85.0,0.7364974847383401,0.0017647058615916957
9.0,12.22,0.15,21.040958499999956,109.98,63.95904150000004,25583.616600000016,b5,85.0,85.0,0.7364974847383401,0.0017647058615916957
9.0,12.21,0.15,21.190958499999955,109.89,63.80904150000005,25523.61660000002,b5,85.0,85.0,0.7371006767321313,0.0017647058615916957
9.0,12.2,0.15,21.340958499999953,109.8,63.65904150000004,25463.61660000002,b5,85.0,85.0,0.7377048575651757,0.0017647058615916957
9.0,12.2,0.15,21.49095849999995,109.8,63.50904150000005,25403.616600000023,b5,85.0,85.0,0.7377048575651757,0.0017647058615916957
12.97,12.15,0.2161666666666666,21.707125166666614,157.58550000000002,63.292874833333386,17567.798720123374,b5,85.0,85.0,1.067489624074928,0.0025431372249826987
12.97,12.15,0.2161666666666666,21.923291833333284,157.58550000000002,63.07670816666672,17507.798720123377,b5,85.0,85.0,1.067489624074928,0.0025431372249826987
12.97,12.15,0.2161666666666666,22.13945849999995,157.58550000000002,62.86054150000005,17447.798720123374,b5,85.0,85.0,1.067489624074928,0.0025431372249826987
12.97,12.14,0.2161666666666666,22.355625166666616,157.4558,62.64437483333339,17387.798720123377,b5,85.0,85.0,1.0683689400025584,0.0025431372249826987
12.97,12.13,0.2161666666666666,22.571791833333283,157.32610000000005,62.42820816666672,17327.798720123377,b5,85.0,85.0,1.0692497057502304,0.0025431372249826987
1.57,12.13,0.0261666666666666,22.597958499999947,19.0441,62.40204150000005,143087.48369426763,b5,85.0,85.0,0.1294311517369207,0.00030784313363321726
1.57,12.13,0.0261666666666666,22.624125166666612,19.0441,62.375874833333384,143027.4836942676,b5,85.0,85.0,0.1294311517369207,0.00030784313363321726
1.57,12.13,0.0261666666666666,22.650291833333277,19.0441,62.34970816666672,142967.48369426763,b5,85.0,85.0,0.1294311517369207,0.00030784313363321726
1.56,12.13,0.026,22.676291833333277,18.9228,62.32370816666672,143823.94192307704,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.56,12.13,0.026,22.702291833333277,18.9228,62.29770816666672,143763.94192307704,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.56,12.13,0.026,22.728291833333277,18.9228,62.27170816666673,143703.94192307707,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
1.56,12.13,0.026,22.754291833333276,18.9228,62.24570816666672,143643.94192307704,b5,85.0,85.0,0.12860674949655818,0.00030588234934256057
17.16,12.11,0.286,23.04029183333328,207.8076,61.95970816666672,12998.540174825186,b5,85.0,85.0,1.4170106179181985,0.0033647058427681664
17.16,12.12,0.286,23.32629183333328,207.9792,61.67370816666672,12938.540174825186,b5,85.0,85.0,1.4158414673398132,0.0033647058427681664
17.16,12.11,0.286,23.61229183333328,207.8076,61.38770816666672,12878.540174825186,b5,85.0,85.0,1.4170106179181985,0.0033647058427681664
16.75,12.1,0.2791666666666667,23.891458499999946,202.675,61.10854150000006,13133.7760835821,b5,85.0,85.0,1.3842974062564128,0.003284313686851212
16.75,11.96,0.2791666666666667,24.17062516666661,200.33,60.82937483333339,13073.7760835821,b5,85.0,85.0,1.4005015551420104,0.003284313686851212
16.75,11.94,0.2791666666666667,24.449791833333276,199.995,60.55020816666672,13013.7760835821,b5,85.0,85.0,1.4028474536978683,0.003284313686851212
16.75,11.92,0.2791666666666667,24.72895849999994,199.66,60.27104150000006,12953.7760835821,b5,85.0,85.0,1.4052012243958705,0.003284313686851212
16.75,11.91,0.2791666666666667,25.00812516666661,199.4925,59.9918748333334,12893.776083582105,b5,85.0,85.0,1.4063810741913456,0.003284313686851212
23.89,11.87,0.3981666666666666,25.40629183333327,283.5743,59.59370816666673,8980.215546253672,b5,85.0,85.0,2.0126367301906716,0.004684313670380623
23.89,11.83,0.3981666666666666,25.804458499999942,282.6187,59.19554150000006,8920.215546253672,b5,85.0,85.0,2.0194419256600233,0.004684313670380623
23.89,11.81,0.3981666666666666,26.20262516666661,282.14090000000004,58.79737483333339,8860.215546253672,b5,85.0,85.0,2.0228618100879077,0.004684313670380623
23.89,11.8,0.3981666666666666,26.60079183333328,281.90200000000004,58.399208166666725,8800.21554625367,b5,85.0,85.0,2.024576099612195,0.004684313670380623
22.43,11.87,0.3738333333333333,26.974625166666613,266.2441,58.02537483333339,9313.033856442273,b5,85.0,85.0,1.8896375830128407,0.004398039163944637
22.44,11.87,0.374,27.34862516666661,266.3628,57.65137483333339,9248.883663101611,b5,85.0,85.0,1.8904800429250177,0.004399999948235295
20.02,11.91,0.3336666666666666,27.682291833333277,238.4382,57.31770816666672,10306.8805894106,b5,85.0,85.0,1.6809402450931785,0.003925490149896194
20.02,11.91,0.3336666666666666,28.015958499999943,238.4382,56.98404150000006,10246.8805894106,b5,85.0,85.0,1.6809402450931785,0.003925490149896194
20.02,11.9,0.3336666666666666,28.34962516666661,238.238,56.65037483333339,10186.8805894106,b5,85.0,85.0,1.6823527998022858,0.003925490149896194
20.02,11.89,0.3336666666666666,28.683291833333275,238.0378,56.31670816666673,10126.8805894106,b5,85.0,85.0,1.6837677305493919,0.003925490149896194
20.02,11.89,0.3336666666666666,29.01695849999994,238.0378,55.983041500000056,10066.8805894106,b5,85.0,85.0,1.6837677305493919,0.003925490149896194
20.02,11.88,0.3336666666666666,29.350625166666607,237.8376,55.6493748333334,10006.8805894106,b5,85.0,85.0,1.6851850433345923,0.003925490149896194
22.47,11.83,0.3745,29.725125166666608,265.82009999999997,55.27487483333339,8855.787690253683,b5,85.0,85.0,1.8994081234650784,0.0044058823011072674
22.47,11.82,0.3745,30.09962516666661,265.5954,54.90037483333339,8795.787690253681,b5,85.0,85.0,1.901015067596018,0.0044058823011072674
22.47,11.81,0.3745,30.47412516666661,265.3707,54.52587483333339,8735.787690253681,b5,85.0,85.0,1.9026247330546373,0.0044058823011072674
22.47,11.81,0.3745,30.84862516666661,265.3707,54.15137483333339,8675.787690253681,b5,85.0,85.0,1.9026247330546373,0.0044058823011072674
24.94,11.76,0.4156666666666667,31.26429183333328,293.2944,53.735708166666726,7756.5577145148445,b5,85.0,85.0,2.120748118984004,0.004890196020899655
24.94,11.73,0.4156666666666667,31.679958499999945,292.5462,53.32004150000006,7696.557714514844,b5,85.0,85.0,2.126172026754303,0.004890196020899655
24.94,11.72,0.4156666666666667,32.095625166666615,292.2968,52.904374833333385,7636.557714514842,b5,85.0,85.0,2.1279861665540816,0.004890196020899655
24.94,11.72,0.4156666666666667,32.51129183333328,292.2968,52.48870816666672,7576.557714514843,b5,85.0,85.0,2.1279861665540816,0.004890196020899655
24.94,11.71,0.4156666666666667,32.92695849999995,292.04740000000004,52.07304150000005,7516.557714514843,b5,85.0,85.0,2.129803404799026,0.004890196020899655
7.06,12.08,0.1176666666666666,33.04462516666661,85.28479999999999,51.95537483333339,26492.82569405102,b5,85.0,85.0,0.5844370377121657,0.0013843137092041516
7.06,12.11,0.1176666666666666,33.16229183333328,85.49659999999999,51.83770816666672,26432.825694051025,b5,85.0,85.0,0.582989216929049,0.0013843137092041516
7.06,12.12,0.1176666666666666,33.27995849999994,85.56719999999999,51.72004150000006,26372.825694051025,b5,85.0,85.0,0.5825082027633497,0.0013843137092041516
7.06,12.12,0.1176666666666666,33.39762516666661,85.56719999999999,51.60237483333339,26312.825694051025,b5,85.0,85.0,0.5825082027633497,0.0013843137092041516
7.06,12.12,0.1176666666666666,33.51529183333327,85.56719999999999,51.48470816666673,26252.825694051025,b5,85.0,85.0,0.5825082027633497,0.0013843137092041516
14.91,11.94,0.2485,33.76379183333327,178.0254,51.23620816666673,12370.915452716312,b5,85.0,85.0,1.2487436140080728,0.0029235293773702425
14.91,11.92,0.2485,34.01229183333327,177.7272,50.98770816666673,12310.915452716314,b5,85.0,85.0,1.250838821238354,0.0029235293773702425
14.91,11.92,0.2485,34.26079183333327,177.7272,50.73920816666673,12250.915452716314,b5,85.0,85.0,1.250838821238354,0.0029235293773702425
14.91,11.91,0.2485,34.50929183333327,177.5781,50.49070816666673,12190.915452716312,b5,85.0,85.0,1.2518890636533113,0.0029235293773702425
14.91,11.91,0.2485,34.75779183333327,177.5781,50.24220816666673,12130.915452716312,b5,85.0,85.0,1.2518890636533113,0.0029235293773702425
14.91,11.91,0.2485,35.00629183333327,177.5781,49.99370816666673,12070.915452716312,b5,85.0,85.0,1.2518890636533113,0.0029235293773702425
1.57,11.91,0.0261666666666666,35.03245849999994,18.6987,49.96754150000006,114575.2543949046,b5,85.0,85.0,0.13182198725256195,0.00030784313363321726
1.57,11.91,0.0261666666666666,35.05862516666661,18.6987,49.94137483333339,114515.2543949046,b5,85.0,85.0,0.13182198725256195,0.00030784313363321726
1.57,11.91,0.0261666666666666,35.08479183333328,18.6987,49.91520816666672,114455.25439490458,b5,85.0,85.0,0.13182198725256195,0.00030784313363321726
1.57,11.91,0.0261666666666666,35.110958499999946,18.6987,49.889041500000054,114395.25439490458,b5,85.0,85.0,0.13182198725256195,0.00030784313363321726
1.57,11.91,0.0261666666666666,35.137125166666614,18.6987,49.862874833333386,114335.25439490456,b5,85.0,85.0,0.13182198725256195,0.00030784313363321726
1.57,11.91,0.0261666666666666,35.16329183333328,18.6987,49.83670816666672,114275.25439490456,b5,85.0,85.0,0.13182198725256195,0.00030784313363321726
16.8,11.9,0.28,35.443291833333284,199.92,49.55670816666672,10619.294607142869,b5,85.0,85.0,1.4117645872466735,0.0032941176083044993
16.8,11.87,0.28,35.723291833333285,199.416,49.276708166666715,10559.294607142869,b5,85.0,85.0,1.4153326524572325,0.0032941176083044993
16.8,11.86,0.28,36.003291833333286,199.248,48.996708166666714,10499.294607142869,b5,85.0,85.0,1.416526018842663,0.0032941176083044993
