Current,Voltage,Ah Out,Cumulative Actual Disch Ah,Power,Remaining Capacity,Time to Depletion,type,capacity,charged,prediction
4.69,11.4,0.0781666666666666,58.86916666666672,53.46600000000001,21.130833333333285,16219.829424306998,tn1,85.0,80.0,[16511.00421651]
4.69,11.41,0.0781666666666666,58.94733333333338,53.5129,21.052666666666617,16159.829424306996,tn1,85.0,80.0,[15780.73109618]
8.71,11.29,0.1451666666666667,59.09250000000005,98.3359,20.90749999999995,8641.446613088381,tn1,85.0,80.0,[7692.4490833]
8.93,11.28,0.1488333333333333,59.24133333333339,100.7304,20.758666666666613,8368.555431130997,tn1,85.0,80.0,[7474.51988724]
8.93,11.28,0.1488333333333333,59.39016666666672,100.7304,20.60983333333328,8308.555431130997,tn1,85.0,80.0,[7443.49427365]
15.63,11.07,0.2605,59.65066666666672,173.0241,20.34933333333328,4686.986564299411,tn1,85.0,80.0,[4682.14938946]
15.61,11.05,0.2601666666666666,59.910833333333386,172.4905,20.08916666666661,4632.991672005113,tn1,85.0,80.0,[4653.49644241]
15.59,11.03,0.2598333333333333,60.17066666666672,171.9577,19.82933333333328,4578.935214881322,tn1,85.0,80.0,[4651.3391279]
20.7,10.86,0.345,60.51566666666672,224.802,19.48433333333328,3388.579710144919,tn1,85.0,80.0,[3413.60558579]
20.64,10.82,0.344,60.85966666666672,223.3248,19.14033333333328,3338.4302325581302,tn1,85.0,80.0,[3356.53616627]
22.63,10.71,0.3771666666666666,61.23683333333339,242.3673,18.763166666666613,2984.860804242148,tn1,85.0,80.0,[3222.4686951]
22.56,10.66,0.376,61.61283333333338,240.4896,18.387166666666616,2934.122340425524,tn1,85.0,80.0,[3181.37038003]
22.47,10.61,0.3745,61.98733333333338,238.4067,18.012666666666618,2885.874499332436,tn1,85.0,80.0,[2997.06189656]
24.87,10.44,0.4145,62.40183333333338,259.6428,17.59816666666662,2547.382388419776,tn1,85.0,80.0,[2782.53253346]
24.7,10.34,0.4116666666666667,62.81350000000005,255.398,17.186499999999953,2504.914979757078,tn1,85.0,80.0,[2715.61698081]
24.49,10.21,0.4081666666666666,63.22166666666672,250.0429,16.778333333333286,2466.394446712937,tn1,85.0,80.0,[2630.17463569]
22.25,10.13,0.3708333333333333,63.59250000000005,225.3925,16.407499999999956,2654.696629213476,tn1,85.0,80.0,[2646.81668081]
20.9,10.03,0.3483333333333333,63.94083333333338,209.627,16.05916666666662,2766.17224880382,tn1,85.0,80.0,[2908.87909044]
20.34,9.6,0.339,64.27983333333339,195.264,15.720166666666614,2782.3303834808166,tn1,85.0,80.0,[2986.97858717]
12.42,9.85,0.207,64.48683333333338,122.337,15.51316666666662,4496.570048309165,tn1,85.0,80.0,[4508.9310596]
12.5,9.94,0.2083333333333333,64.69516666666671,124.25,15.304833333333292,4407.791999999988,tn1,85.0,80.0,[4456.37426649]
9.11,10.23,0.1518333333333333,64.84700000000004,93.1953,15.152999999999963,5988.013172338076,tn1,85.0,80.0,[5964.55850339]
9.16,10.32,0.1526666666666666,64.9996666666667,94.5312,15.000333333333302,5895.327510917018,tn1,85.0,80.0,[5955.31488263]
9.17,10.34,0.1528333333333333,65.15250000000003,94.8178,14.847499999999968,5828.898582333684,tn1,85.0,80.0,[5942.78738081]
9.16,10.33,0.1526666666666666,65.3051666666667,94.6228,14.694833333333309,5775.262008733615,tn1,85.0,80.0,[5938.16581944]
7.58,10.56,0.1263333333333333,65.43150000000003,80.04480000000001,14.568499999999972,6919.076517150382,tn1,85.0,80.0,[6822.86608505]
7.63,10.69,0.1271666666666666,65.5586666666667,81.5647,14.441333333333304,6813.7352555701045,tn1,85.0,80.0,[6734.14713974]
5.98,10.96,0.0996666666666666,65.65833333333336,65.5408,14.34166666666664,8633.77926421403,tn1,85.0,80.0,[8472.78199083]
5.78,11.03,0.0963333333333333,65.7546666666667,63.7534,14.245333333333306,8872.525951557076,tn1,85.0,80.0,[8665.64569359]
8.08,10.92,0.1346666666666666,65.88933333333335,88.2336,14.110666666666646,6286.930693069297,tn1,85.0,80.0,[6126.48171476]
8.09,10.93,0.1348333333333333,66.02416666666669,88.4237,13.975833333333313,6219.159456118656,tn1,85.0,80.0,[6089.84498467]
12.02,10.73,0.2003333333333333,66.22450000000002,128.9746,13.77549999999998,4125.773710482524,tn1,85.0,80.0,[4452.75730561]
12.0,10.7,0.2,66.42450000000002,128.39999999999998,13.575499999999977,4072.649999999993,tn1,85.0,80.0,[4447.28905183]
9.96,10.78,0.166,66.59050000000002,107.3688,13.40949999999998,4846.807228915654,tn1,85.0,80.0,[4654.33229229]
9.96,10.78,0.166,66.75650000000002,107.3688,13.243499999999983,4786.807228915656,tn1,85.0,80.0,[4650.75804944]
9.95,10.78,0.1658333333333333,66.92233333333336,107.26099999999998,13.077666666666644,4731.618090452253,tn1,85.0,80.0,[4644.74222327]
9.96,10.77,0.166,67.08833333333335,107.2692,12.911666666666648,4666.867469879511,tn1,85.0,80.0,[4625.14845748]
9.96,10.77,0.166,67.25433333333335,107.2692,12.74566666666665,4606.867469879512,tn1,85.0,80.0,[4557.27242352]
8.38,10.85,0.1396666666666667,67.39400000000002,90.923,12.60599999999998,5415.46539379474,tn1,85.0,80.0,[5485.90631786]
8.39,10.86,0.1398333333333333,67.53383333333335,91.1154,12.466166666666652,5349.010727056012,tn1,85.0,80.0,[5424.31693089]
8.38,10.86,0.1396666666666667,67.67350000000002,91.0068,12.326499999999982,5295.393794749395,tn1,85.0,80.0,[5373.14341761]
8.38,10.87,0.1396666666666667,67.81316666666669,91.0906,12.186833333333311,5235.393794749393,tn1,85.0,80.0,[5310.53441711]
5.85,11.01,0.0974999999999999,67.91066666666669,64.40849999999999,12.089333333333316,7439.589743589732,tn1,85.0,80.0,[7525.3235385]
5.85,11.03,0.0974999999999999,68.00816666666668,64.5255,11.991833333333318,7379.589743589735,tn1,85.0,80.0,[7469.94893293]
5.85,11.05,0.0974999999999999,68.10566666666668,64.6425,11.89433333333332,7319.589743589736,tn1,85.0,80.0,[7429.54652058]
5.86,11.06,0.0976666666666666,68.20333333333335,64.81160000000001,11.796666666666653,7247.098976109206,tn1,85.0,80.0,[7261.26051536]
5.86,11.07,0.0976666666666666,68.30100000000002,64.87020000000001,11.698999999999984,7187.098976109205,tn1,85.0,80.0,[7191.54903]
7.55,10.99,0.1258333333333333,68.42683333333335,82.9745,11.573166666666651,5518.331125827807,tn1,85.0,80.0,[5507.12078759]
7.56,10.99,0.126,68.55283333333335,83.0844,11.447166666666648,5451.031746031737,tn1,85.0,80.0,[5451.95509067]
9.24,10.9,0.154,68.70683333333335,100.716,11.29316666666665,4399.935064935059,tn1,85.0,80.0,[4391.73284236]
9.24,10.9,0.154,68.86083333333335,100.716,11.139166666666654,4339.93506493506,tn1,85.0,80.0,[4357.18744457]
7.72,10.96,0.1286666666666666,68.9895,84.61120000000001,11.010499999999992,5134.430051813469,tn1,85.0,80.0,[5132.34783645]
8.36,10.92,0.1393333333333333,69.12883333333335,91.2912,10.871166666666651,4681.363636363632,tn1,85.0,80.0,[4636.10707575]
12.25,10.71,0.2041666666666666,69.33300000000001,131.19750000000002,10.666999999999987,3134.79183673469,tn1,85.0,80.0,[3119.49735435]
12.23,10.67,0.2038333333333333,69.53683333333335,130.4941,10.463166666666652,3079.918233851181,tn1,85.0,80.0,[3081.25916729]
12.2,10.63,0.2033333333333333,69.74016666666668,129.686,10.25983333333332,3027.4918032786845,tn1,85.0,80.0,[3063.19866272]
12.18,10.59,0.2029999999999999,69.94316666666668,128.9862,10.056833333333316,2972.4630541871866,tn1,85.0,80.0,[3053.2197739]
14.33,10.41,0.2388333333333333,70.18200000000002,149.1753,9.817999999999984,2466.489881367756,tn1,85.0,80.0,[2504.4392998]
10.5,10.58,0.175,70.35700000000001,111.09,9.642999999999986,3306.171428571424,tn1,85.0,80.0,[3315.89850278]
6.21,10.81,0.1035,70.46050000000001,67.1301,9.53949999999999,5530.144927536226,tn1,85.0,80.0,[5434.91935983]
6.01,10.89,0.1001666666666666,70.56066666666668,65.4489,9.439333333333323,5654.176372712141,tn1,85.0,80.0,[5492.33515831]
6.33,10.9,0.1055,70.66616666666668,68.997,9.333833333333317,5308.341232227478,tn1,85.0,80.0,[5174.51224011]
10.24,10.64,0.1706666666666666,70.83683333333335,108.9536,9.163166666666656,3221.425781249996,tn1,85.0,80.0,[3262.7317657]
10.23,10.61,0.1705,71.00733333333335,108.5403,8.99266666666665,3164.574780058645,tn1,85.0,80.0,[3218.67486064]
10.21,10.58,0.1701666666666667,71.17750000000001,108.0218,8.822499999999991,3110.7737512242866,tn1,85.0,80.0,[3205.86513246]
8.53,10.66,0.1421666666666666,71.31966666666668,90.9298,8.680333333333323,3663.4466588511095,tn1,85.0,80.0,[3602.7554918]
8.53,10.67,0.1421666666666666,71.46183333333335,91.0151,8.538166666666655,3603.446658851109,tn1,85.0,80.0,[3579.76813568]
15.55,10.21,0.2591666666666666,71.72100000000002,158.76550000000003,8.278999999999982,1916.6816720257195,tn1,85.0,80.0,[1934.90344886]
15.27,9.86,0.2545,71.97550000000001,150.5622,8.024499999999989,1891.8271119842805,tn1,85.0,80.0,[1909.9823269]
14.75,9.23,0.2458333333333333,72.22133333333335,136.1425,7.778666666666652,1898.5220338983013,tn1,85.0,80.0,[1806.96024537]
13.47,9.16,0.2245,72.44583333333335,123.3852,7.554166666666646,2018.930957683736,tn1,85.0,80.0,[2116.61608095]
9.29,9.49,0.1548333333333333,72.60066666666668,88.1621,7.399333333333317,2867.341227125936,tn1,85.0,80.0,[2873.95375267]
5.93,9.83,0.0988333333333333,72.69950000000001,58.2919,7.300499999999985,4432.006745362555,tn1,85.0,80.0,[4419.77980574]
5.94,9.94,0.099,72.79850000000002,59.0436,7.201499999999982,4364.545454545443,tn1,85.0,80.0,[4394.31080947]
5.36,10.06,0.0893333333333333,72.88783333333335,53.921600000000005,7.112166666666653,4776.828358208945,tn1,85.0,80.0,[4689.87510012]
5.38,10.1,0.0896666666666666,72.97750000000002,54.338,7.02249999999998,4699.070631970247,tn1,85.0,80.0,[4648.44855343]
5.39,10.13,0.0898333333333333,73.06733333333335,54.6007,6.932666666666648,4630.352504638207,tn1,85.0,80.0,[4601.99098646]
5.39,10.14,0.0898333333333333,73.15716666666668,54.6546,6.842833333333317,4570.352504638208,tn1,85.0,80.0,[4568.66992343]
5.42,10.15,0.0903333333333333,73.24750000000002,55.013,6.752499999999984,4485.055350553495,tn1,85.0,80.0,[4447.52803427]
5.42,10.16,0.0903333333333333,73.33783333333335,55.0672,6.66216666666665,4425.055350553495,tn1,85.0,80.0,[4421.65923485]
5.42,10.17,0.0903333333333333,73.42816666666668,55.1214,6.571833333333316,4365.055350553495,tn1,85.0,80.0,[4353.40430344]
5.43,10.18,0.0905,73.51866666666669,55.27739999999999,6.481333333333311,4297.016574585621,tn1,85.0,80.0,[4265.52391471]
5.43,10.19,0.0905,73.6091666666667,55.3317,6.390833333333305,4237.016574585617,tn1,85.0,80.0,[4163.90654551]
8.87,9.77,0.1478333333333333,73.75700000000003,86.6599,6.242999999999967,2533.799323562557,tn1,85.0,80.0,[2519.39681476]
8.83,9.69,0.1471666666666666,73.9041666666667,85.56269999999999,6.095833333333303,2485.2774631936454,tn1,85.0,80.0,[2497.92214427]
8.8,9.64,0.1466666666666666,74.05083333333336,84.83200000000001,5.949166666666642,2433.749999999989,tn1,85.0,80.0,[2485.29019972]
8.79,9.61,0.1465,74.19733333333336,84.47189999999999,5.802666666666639,2376.518771331047,tn1,85.0,80.0,[2389.69085471]
5.36,9.95,0.0893333333333333,74.28666666666669,53.332,5.71333333333331,3837.313432835805,tn1,85.0,80.0,[3850.59884471]
5.37,9.98,0.0895,74.37616666666669,53.5926,5.623833333333309,3770.167597765346,tn1,85.0,80.0,[3792.7392926]
6.94,9.83,0.1156666666666666,74.49183333333336,68.2202,5.508166666666639,2857.2622478386024,tn1,85.0,80.0,[2823.17416699]
6.92,9.8,0.1153333333333333,74.6071666666667,67.816,5.3928333333333,2805.520231213856,tn1,85.0,80.0,[2783.45188259]
6.92,9.79,0.1153333333333333,74.72250000000004,67.7468,5.277499999999961,2745.520231213852,tn1,85.0,80.0,[2749.77551272]
6.92,9.78,0.1153333333333333,74.83783333333338,67.6776,5.1621666666666215,2685.520231213849,tn1,85.0,80.0,[2709.96064293]
7.6,9.72,0.1266666666666666,74.96450000000004,73.872,5.035499999999956,2385.2368421052424,tn1,85.0,80.0,[2354.98556931]
7.6,9.69,0.1266666666666666,75.09116666666671,73.64399999999999,4.908833333333291,2325.236842105244,tn1,85.0,80.0,[2320.06442381]
9.72,9.52,0.162,75.25316666666671,92.5344,4.746833333333285,1758.0864197530686,tn1,85.0,80.0,[1770.8948154]
5.36,9.95,0.0893333333333333,75.34250000000004,53.332,4.657499999999956,3128.171641791015,tn1,85.0,80.0,[3136.71896258]
5.37,9.98,0.0895,75.43200000000004,53.5926,4.567999999999955,3062.346368715054,tn1,85.0,80.0,[3072.93749507]
8.2,9.64,0.1366666666666666,75.56866666666672,79.048,4.431333333333285,1945.4634146341248,tn1,85.0,80.0,[2020.52086396]
8.18,9.61,0.1363333333333333,75.70500000000006,78.60979999999999,4.294999999999945,1890.220048899732,tn1,85.0,80.0,[1917.17814567]
6.69,9.74,0.1115,75.81650000000006,65.1606,4.183499999999938,2251.210762331805,tn1,85.0,80.0,[2279.58791778]
6.69,9.75,0.1115,75.92800000000007,65.2275,4.071999999999932,2191.2107623318016,tn1,85.0,80.0,[2197.18678337]
6.69,9.75,0.1115,76.03950000000007,65.2275,3.960499999999925,2131.210762331798,tn1,85.0,80.0,[2156.34383244]
6.01,9.83,0.1001666666666666,76.13966666666674,59.0783,3.8603333333332586,2312.346089850205,tn1,85.0,80.0,[2242.72516336]
6.04,9.83,0.1006666666666666,76.24033333333341,59.3732,3.7596666666665897,2240.860927152272,tn1,85.0,80.0,[2177.24021667]
9.15,12.23,0.1525,0.1525,111.9045,60.8475,23940.0,b3,88.35,61.0,[24358.48990049]
9.14,12.22,0.1523333333333333,0.3048333333333333,111.6908,60.695166666666665,23906.19256017505,b3,88.35,61.0,[24052.48340474]
9.15,12.21,0.1525,0.4573333333333333,111.7215,60.54266666666667,23820.06557377049,b3,88.35,61.0,[23965.17787266]
9.14,12.21,0.1523333333333333,0.6096666666666667,111.59940000000002,60.39033333333333,23786.12691466083,b3,88.35,61.0,[23930.92893071]
9.14,12.21,0.1523333333333333,0.762,111.59940000000002,60.238,23726.12691466083,b3,88.35,61.0,[23930.92893071]
13.66,12.11,0.2276666666666666,0.9896666666666668,165.4226,60.010333333333335,15815.314787701318,b3,88.35,61.0,[16078.66837891]
14.3,12.09,0.2383333333333333,1.228,172.887,59.772,15047.4965034965,b3,88.35,61.0,[15108.80561535]
24.09,11.94,0.4015,1.6295,287.6346,59.3705,8872.303860523038,b3,88.35,61.0,[8870.83961103]
25.13,11.89,0.4188333333333333,2.0483333333333333,298.7957,58.95166666666667,8445.125348189415,b3,88.35,61.0,[8472.60566119]
25.1,11.88,0.4183333333333333,2.466666666666667,298.18800000000005,58.53333333333333,8395.219123505976,b3,88.35,61.0,[8410.88941024]
25.07,11.86,0.4178333333333333,2.8845,297.3302,58.1155,8345.265257279616,b3,88.35,61.0,[8349.88743212]
25.05,11.85,0.4175,3.302,296.8425,57.698,8291.928143712574,b3,88.35,61.0,[8287.2775744]
25.02,11.84,0.417,3.719,296.2368,57.281,8241.870503597123,b3,88.35,61.0,[8266.86481158]
25.0,11.83,0.4166666666666667,4.135666666666666,295.75,56.864333333333335,8188.464,b3,88.35,61.0,[8213.37181756]
24.98,11.82,0.4163333333333333,4.552,295.2636,56.448,8135.02001601281,b3,88.35,61.0,[8175.58551494]
22.7,11.84,0.3783333333333333,4.930333333333333,268.768,56.06966666666667,8892.105726872247,b3,88.35,61.0,[8887.62756283]
22.69,11.83,0.3781666666666667,5.3085,268.4227,55.6915,8836.024680475979,b3,88.35,61.0,[8845.50546679]
22.67,11.83,0.3778333333333333,5.686333333333333,268.1861,55.31366666666667,8783.820026466696,b3,88.35,61.0,[8819.72550894]
22.66,11.82,0.3776666666666666,6.063999999999999,267.8412,54.936,8727.696381288615,b3,88.35,61.0,[8773.11098964]
22.64,11.81,0.3773333333333333,6.441333333333333,267.3784,54.55866666666667,8675.40636042403,b3,88.35,61.0,[8671.39998568]
22.63,11.8,0.3771666666666666,6.818499999999999,267.034,54.1815,8619.239946973044,b3,88.35,61.0,[8618.63910091]
18.43,11.79,0.3071666666666666,7.125666666666666,217.2897,53.87433333333333,10523.472599023333,b3,88.35,61.0,[10697.29796448]
14.16,11.95,0.236,7.3616666666666655,169.212,53.638333333333335,13636.86440677966,b3,88.35,61.0,[13622.69465237]
14.16,11.94,0.236,7.597666666666665,169.0704,53.40233333333333,13576.86440677966,b3,88.35,61.0,[13536.22395585]
14.16,11.94,0.236,7.833666666666665,169.0704,53.16633333333333,13516.86440677966,b3,88.35,61.0,[13503.09701399]
14.15,11.94,0.2358333333333333,8.069499999999998,168.951,52.9305,13466.416961130742,b3,88.35,61.0,[13461.71439579]
14.15,11.94,0.2358333333333333,8.305333333333332,168.951,52.69466666666667,13406.416961130742,b3,88.35,61.0,[13429.83980902]
14.15,11.93,0.2358333333333333,8.541166666666665,168.8095,52.45883333333333,13346.41696113074,b3,88.35,61.0,[13370.85142708]
14.15,11.93,0.2358333333333333,8.777,168.8095,52.223,13286.41696113074,b3,88.35,61.0,[13337.13857256]
19.88,11.84,0.3313333333333333,9.108333333333333,235.3792,51.891666666666666,9396.88128772636,b3,88.35,61.0,[9749.71127809]
20.3,11.8,0.3383333333333333,9.446666666666664,239.54,51.553333333333335,9142.463054187192,b3,88.35,61.0,[9220.43187602]
20.3,11.8,0.3383333333333333,9.784999999999998,239.54,51.215,9082.463054187192,b3,88.35,61.0,[9193.34314208]
20.29,11.79,0.3381666666666666,10.123166666666664,239.2191,50.87683333333334,9026.939379004436,b3,88.35,61.0,[9159.18499585]
20.25,11.78,0.3375,10.460666666666665,238.545,50.53933333333333,8984.77037037037,b3,88.35,61.0,[9091.33285673]
20.25,11.78,0.3375,10.798166666666663,238.545,50.20183333333333,8924.77037037037,b3,88.35,61.0,[9059.11577938]
14.82,11.87,0.247,11.045166666666663,175.9134,49.95483333333333,12134.777327935222,b3,88.35,61.0,[11929.51351021]
14.82,11.87,0.247,11.292166666666663,175.9134,49.70783333333333,12074.777327935224,b3,88.35,61.0,[11919.62098077]
14.82,11.87,0.247,11.539166666666665,175.9134,49.46083333333333,12014.777327935222,b3,88.35,61.0,[11920.77867464]
14.81,11.87,0.2468333333333333,11.785999999999998,175.7947,49.214,11962.889939230248,b3,88.35,61.0,[11898.62085956]
14.81,11.86,0.2468333333333333,12.03283333333333,175.6466,48.96716666666667,11902.88993923025,b3,88.35,61.0,[11845.32183047]
14.81,11.86,0.2468333333333333,12.279666666666664,175.6466,48.720333333333336,11842.88993923025,b3,88.35,61.0,[11806.86924062]
14.81,11.86,0.2468333333333333,12.526499999999997,175.6466,48.4735,11782.88993923025,b3,88.35,61.0,[11787.32987209]
14.8,11.86,0.2466666666666666,12.773166666666665,175.528,48.22683333333334,11730.851351351352,b3,88.35,61.0,[11756.15180561]
14.8,11.85,0.2466666666666666,13.01983333333333,175.38,47.98016666666667,11670.851351351352,b3,88.35,61.0,[11713.79735836]
24.79,11.65,0.4131666666666666,13.432999999999996,288.8035,47.56700000000001,6907.672448567972,b3,88.35,61.0,[6986.53261934]
24.76,11.64,0.4126666666666667,13.845666666666665,288.20640000000003,47.15433333333334,6856.0420032310185,b3,88.35,61.0,[6877.02566248]
24.74,11.63,0.4123333333333333,14.257999999999996,287.7262,46.742,6801.584478577204,b3,88.35,61.0,[6821.64633285]
24.72,11.61,0.412,14.669999999999996,286.9992,46.330000000000005,6747.087378640778,b3,88.35,61.0,[6781.09545497]
24.7,11.6,0.4116666666666667,15.081666666666663,286.52,45.91833333333334,6692.55060728745,b3,88.35,61.0,[6728.30282062]
24.68,11.59,0.4113333333333333,15.492999999999997,286.0412,45.507000000000005,6637.974068071313,b3,88.35,61.0,[6713.16892458]
24.66,11.58,0.411,15.903999999999996,285.5628,45.096,6583.3576642335765,b3,88.35,61.0,[6643.06707745]
20.52,11.65,0.3419999999999999,16.245999999999995,239.058,44.754000000000005,7851.578947368423,b3,88.35,61.0,[7881.22398597]
20.51,11.65,0.3418333333333334,16.58783333333333,238.9415,44.41216666666667,7795.407118478791,b3,88.35,61.0,[7864.27731734]
20.51,11.64,0.3418333333333334,16.929666666666662,238.73640000000003,44.07033333333334,7735.407118478791,b3,88.35,61.0,[7824.93012829]
20.5,11.64,0.3416666666666667,17.271333333333327,238.62,43.72866666666667,7679.180487804879,b3,88.35,61.0,[7777.03216695]
20.49,11.63,0.3414999999999999,17.612833333333327,238.2987,43.38716666666667,7622.928257686678,b3,88.35,61.0,[7724.92451217]
20.49,11.62,0.3414999999999999,17.954333333333327,238.0938,43.04566666666668,7562.928257686678,b3,88.35,61.0,[7644.25894321]
20.48,11.62,0.3413333333333333,18.295666666666666,237.9776,42.70433333333334,7506.62109375,b3,88.35,61.0,[7634.97075693]
20.47,11.61,0.3411666666666667,18.63683333333333,237.6567,42.36316666666667,7450.288226673182,b3,88.35,61.0,[7565.89087269]
20.46,11.6,0.341,18.97783333333333,237.336,42.02216666666667,7393.929618768329,b3,88.35,61.0,[7551.30705642]
11.03,11.82,0.1838333333333333,19.16166666666666,130.3746,41.83833333333334,13655.30371713509,b3,88.35,61.0,[13564.71758295]
